元好问,金朝,同儿辈赋未开海棠,枝间新绿一重重，小蕾深藏数点红。爱惜芳心莫轻吐，且教桃李闹春风。,花
司马光,宋代,客中初夏,四月清和雨乍晴，南山当户转分明。更无柳絮因风起，惟有葵花向日倾。,花
杜耒,宋代,寒夜,寒夜客来茶当酒，竹炉汤沸火初红。寻常一样窗前月，才有梅花便不同。,花
杜牧,唐代,紫薇花,晓迎秋露一枝新，不占园中最上春。桃李无言又何在，向风偏笑艳阳人。,花
白居易,唐代,春风,春风先发苑中梅，樱杏桃梨次第开。荠花榆荚深村里，亦道春风为我来。,花
秦观,宋代,好事近·梦中作,春路雨添花，花动一山春色。行到小溪深处，有黄鹂千百。飞云当面化龙蛇，夭矫转空碧。醉卧古藤阴下，了不知南北。(化龙蛇一作：舞龙蛇),花
曾巩,宋代,城南二首·其一,雨过横塘水满堤，乱山高下路东西。一番桃李花开尽，惟有青青草色齐。,花
苏轼,宋代,贺新郎·夏景,乳燕飞华屋。悄无人、桐阴转午，晚凉新浴。手弄生绡白团扇，扇手一时似玉。渐困倚、孤眠清熟。帘外谁来推绣户，枉教人、梦断瑶台曲。又却是，风敲竹。石榴半吐红巾蹙。待浮花、浪蕊都尽，伴君幽独。秾艳一枝细看取，芳心千重似束。又恐被、秋风惊绿。若待得君来向此，花前对酒不忍触。共粉泪，两簌簌。,花
李商隐,唐代,落花,高阁客竟去，小园花乱飞。参差连曲陌，迢递送斜晖。肠断未忍扫，眼穿仍欲归。芳心向春尽，所得是沾衣。,花
赵嘏,唐代,长安晚秋,云物凄清拂曙流，汉家宫阙动高秋。残星几点雁横塞，长笛一声人倚楼。紫艳半开篱菊静，红衣落尽渚莲愁。鲈鱼正美不归去，空戴南冠学楚囚。,花
吕本中,宋代,踏莎行·雪似梅花,雪似梅花，梅花似雪。似和不似都奇绝。恼人风味阿谁知？请君问取南楼月。记得去年，探梅时节。老来旧事无人说。为谁醉倒为谁醒？到今犹恨轻离别。,花
陈叔宝,南北朝,玉树后庭花,丽宇芳林对高阁，新装艳质本倾城。映户凝娇乍不进，出帷含态笑相迎。妖姬脸似花含露，玉树流光照后庭。花开花落不长久，落红满地归寂中。,花
元稹,唐代,桃花,桃花浅深处，似匀深浅妆。春风助肠断，吹落白衣裳。,花
纳兰性德,清代,浣溪沙·谁道飘零不可怜,谁道飘零不可怜，旧游时节好花天。断肠人去自经年。一片晕红才著雨，几丝柔绿乍和烟。倩魂销尽夕阳前。,花
周邦彦,宋代,六丑·蔷薇谢后作,正单衣试酒，怅客里、光阴虚掷。愿春暂留，春归如过翼。一去无迹。为问花何在，夜来风雨，葬楚宫倾国。钗钿堕处遗香泽。乱点桃蹊，轻翻柳陌。多情为谁追惜。但蜂媒蝶使，时叩窗隔。(花何在一作：家何在)东园岑寂。渐蒙笼暗碧。静绕珍丛底，成叹息。长条故惹行客。似牵衣待话，别情无极。残英小、强簪巾帻。终不似一朵，钗头颤袅，向人欹侧。漂流处、莫趁潮汐。恐断红、尚有相思字，何由见得。,花
张鸣善,元代,普天乐·咏世,洛阳花，梁园月，好花须买，皓月须赊。花倚栏干看烂熳开，月曾把酒问团圆夜。月有盈亏花有开谢，想人生最苦离别。花谢了三春近也，月缺了中秋到也，人去了何日来也？,花
刘克庄,宋代,卜算子·片片蝶衣轻,片片蝶衣轻，点点猩红小。道是天公不惜花，百种千般巧。朝见树头繁，暮见枝头少。道是天公果惜花，雨洗风吹了。,花
赵秉文,金朝,青杏儿·风雨替花愁,风雨替花愁。风雨罢，花也应休。劝君莫惜花前醉，今年花谢，明年花谢，白了人头。乘兴两三瓯。拣溪山好处追游。但教有酒身无事，有花也好，无花也好，选甚春秋。,花
苏轼,宋代,定风波·两两轻红半晕腮,十月九日，孟亨之置酒秋香亭。有双拒霜，独向君猷而开，坐客喜笑，以为非使君莫可当此花，故作是篇。两两轻红半晕腮，依依独为使君回。若道使君无此意，何为，双花不向别人开。但看低昂烟雨里，不已。劝君休诉十分杯。更问尊前狂副使。来岁。花开时节与谁来。,花
佚名,未知,残花,花开花落花无悔，缘来缘去缘如水。花谢为花开，花飞为花悲。花悲为花泪，花泪为花碎。花舞花落泪，花哭花瓣飞。花开为谁谢，花谢为谁悲。,花
岑参,唐代,蜀葵花歌,昨日一花开，今日一花开。今日花正好，昨日花已老。始知人老不如花，可惜落花君莫扫。人生不得长少年，莫惜床头沽酒钱。请君有钱向酒家，君不见，蜀葵花。,花
朱淑真,宋代,落花,连理枝头花正开，妒花风雨便相催。愿教青帝常为主，莫遣纷纷点翠苔。,花
赵佶,宋代,燕山亭·北行见杏花,裁剪冰绡，轻叠数重，淡著胭脂匀注。新样靓妆，艳溢香融，羞杀蕊珠宫女。易得凋零，更多少、无情风雨。愁苦。闲院落凄凉，几番春暮。（闲院一作：问院)凭寄离恨重重，这双燕，何曾会人言语。天遥地远，万水千山，知他故宫何处。怎不思量，除梦里、有时曾去。无据，和梦也新来不做。,花
郑燮,清代,题画兰,身在千山顶上头，突岩深缝妙香稠。非无脚下浮云闹，来不相知去不留。,花
马致远,元代,落梅风·人初静,人初静，月正明。纱窗外玉梅斜映。梅花笑人偏弄影，月沉时一般孤零。,花
王勃,唐代,落花落,落花落，落花纷漠漠。绿叶青跗映丹萼，与君裴回上金阁。影拂妆阶玳瑁筵，香飘舞馆茱萸幕。落花飞，燎乱入中帷。落花春正满，春人归不归。落花度，氛氲绕高树。落花春已繁，春人春不顾。绮阁青台静且闲，罗袂红巾复往还。盛年不再得，高枝难重攀。试复旦游落花里，暮宿落花间。与君落花院，台上起双鬟。,花
纳兰性德,清代,虞美人·春情只到梨花薄,春情只到梨花薄，片片催零落。夕阳何事近黄昏，不道人间犹有未招魂。银笺别梦当时句，密绾同心苣。为伊判作梦中人，索向画图清夜唤真真。,花
张养浩,元代,殿前欢·对菊自叹,可怜秋，一帘疏雨暗西楼，黄花零落重阳后，减尽风流。对黄花人自羞，花依旧，人比黄花瘦。问花不语，花替人愁。,花
白居易,唐代,买花,帝城春欲暮，喧喧车马度。共道牡丹时，相随买花去。贵贱无常价，酬直看花数。灼灼百朵红，戋戋五束素。上张幄幕庇，旁织巴篱护。水洒复泥封，移来色如故。家家习为俗，人人迷不悟。有一田舍翁，偶来买花处。低头独长叹，此叹无人喻。一丛深色花，十户中人赋。,花
司空图,唐代,酒泉子·买得杏花,买得杏花，十载归来方始坼。假山西畔药阑东，满枝红。旋开旋落旋成空，白发多情人更惜。黄昏把酒祝东风，且从容。,花
孙周卿,元代,水仙子·舟中,孤舟夜泊洞庭边，灯火青荧对客船。朔风吹老梅花片，推开篷雪满天。诗豪与风雪争先。雪片与风鏖战，诗和雪缴缠。一笑琅然。,花
冯延巳,五代,鹊踏枝·梅落繁枝千万片,梅落繁枝千万片，犹自多情，学雪随风转。昨夜笙歌容易散，酒醒添得愁无限。楼上春山寒四面，过尽征鸿，暮景烟深浅。一晌凭栏人不见，鲛绡掩泪思量遍。,花
徐凝,唐代,牡丹,何人不爱牡丹花，占断城中好物华。疑是洛川神女作，千娇万态破朝霞。,花
黄庭坚,宋代,王充道送水仙花五十支,凌波仙子生尘袜，水上轻盈步微月。是谁招此断肠魂，种作寒花寄愁绝。含香体素欲倾城，山矾是弟梅是兄。坐对真成被花恼，出门一笑大江横。,花
曹组,宋代,卜算子·兰,松竹翠萝寒，迟日江山暮。幽径无人独自芳，此恨凭谁诉。似共梅花语。尚有寻芳侣。着意闻时不肯香，香在无心处。,花
宋祁,宋代,落花,坠素翻红各自伤，青楼烟雨忍相忘。将飞更作回风舞，已落犹成半面妆。沧海客归珠有泪，章台人去骨遗香。可能无意传双蝶，尽付芳心与蜜房。,花
谢枋得,宋代,庆全庵桃花,寻得桃源好避秦，桃红又是一年春。花飞莫遣随流水，怕有渔郎来问津。,花
杨万里,宋代,腊前月季,只道花无十日红，此花无日不春风。一尖已剥胭脂笔，四破犹包翡翠茸。别有香超桃李外，更同梅斗雪霜中。折来喜作新年看，忘却今晨是季冬。,花
晏殊,宋代,少年游·重阳过后,重阳过后，西风渐紧，庭树叶纷纷。朱阑向晓，芙蓉妖艳，特地斗芳新。霜前月下，斜红淡蕊，明媚欲回春。莫将琼萼等闲分，留赠意中人。,花
曹雪芹,清代,问菊,欲讯秋情众莫知，喃喃负手叩东篱。孤标傲世偕谁隐，一样花开为底迟？圃露庭霜何寂寞，鸿归蛩病可相思？休言举世无谈者，解语何妨片语时。,花
吴融,唐代,途中见杏花,一枝红杏出墙头，墙外行人正独愁。长得看来犹有恨，可堪逢处更难留！林空色暝莺先到，春浅香寒蝶未游。更忆帝乡千万树，澹烟笼日暗神州。,花
陈知玄,唐代,五岁咏花,花开满树红，花落万枝空。唯余一朵在，明日定随风。,花
严蕊,宋代,如梦令·道是梨花不是,道是梨花不是。道是杏花不是。白白与红红，别是东风情味。曾记，曾记。人在武陵微醉。,花
武则天,唐代,腊日宣诏幸上苑,明朝游上苑，火速报春知。花须连夜发，莫待晓风吹。,花
曹雪芹,清代,薛宝钗咏白海棠,珍重芳姿昼掩门，自携手瓮灌苔盆。胭脂洗出秋阶影，冰雪招来露砌魂。淡极始知花更艳，愁多焉得玉无痕。欲偿白帝宜清洁，不语婷婷日又昏。,花
曹雪芹,清代,残菊,露凝霜重渐倾欹，宴赏才过小雪时。蒂有余香金淡泊，枝无全叶翠离披。半床落月蛩声病，万里寒云雁阵迟。明岁秋风知再会，暂时分手莫相思。,花
汪藻,宋代,春日,一春略无十日晴，处处浮云将雨行。野田春水碧于镜，人影渡傍鸥不惊。桃花嫣然出篱笑，似开未开最有情。茅茨烟暝客衣湿，破梦午鸡啼一声。,花
李白,唐代,宣城见杜鹃花,蜀国曾闻子规鸟，宣城又见杜鹃花。一叫一回肠一断，三春三月忆三巴。,花
王溥,宋代,咏牡丹,枣花至小能成实，桑叶虽柔解吐丝。堪笑牡丹如斗大，不成一事又空枝。,花
纳兰性德,清代,采桑子·桃花羞作无情死,桃花羞作无情死，感激东风。吹落娇红，飞入闲窗伴懊侬。谁怜辛苦东阳瘦，也为春慵。不及芙蓉，一片幽情冷处浓。,花
白玉蟾,宋代,早春,南枝才放两三花，雪里吟香弄粉些。淡淡著烟浓著月，深深笼水浅笼沙。,花
韩愈,唐代,闻梨花发赠刘师命,桃蹊惆怅不能过，红艳纷纷落地多。闻道郭西千树雪，欲将君去醉如何。,花
曹雪芹,清代,咏红梅花得“红”字,桃未芳菲杏未红，冲寒先喜笑东风。魂飞庾岭春难辨，霞隔罗浮梦未通。绿萼添妆融宝炬，缟仙扶醉跨残虹。看来岂是寻常色，浓淡由他冰雪中。（出自《红楼梦》第五十回。）,花
魏夫人,宋代,卷珠帘·记得来时春未暮,记得来时春未暮，执手攀花，袖染花梢露。暗卜春心共花语，争寻双朵争先去。多情因甚相辜负，轻拆轻离，欲向谁分诉。泪湿海棠花枝处，东君空把奴分付。,花
纳兰性德,清代,眼儿媚·咏梅,莫把琼花比澹妆，谁似白霓裳。别样清幽，自然标格，莫近东墙。冰肌玉骨天分付，兼付与凄凉。可怜遥夜，冷烟和月，疏影横窗。,花
谢懋,宋代,霜天晓角·桂花,绿云剪叶，低护黄金屑。占断花中声誉，香与韵、两清洁。胜绝，君听说。是他来处别。试看仙衣犹带，金庭露、玉阶月。,花
赵佶,宋代,燕山亭·北行见杏花,裁剪冰绡，轻叠数重，淡著胭脂匀注。新样靓妆，艳溢香融，羞杀蕊珠宫女。易得凋零，更多少、无情风雨。愁苦。问院落凄凉，几番春暮。凭寄离恨重重，这双燕，何曾会人言语。天遥地远，万水千山，知他故宫何处。怎不思量，除梦里、有时曾去。无据，和梦也新来不做。,花
李商隐,唐代,荷花,都无色可并，不奈此香何。瑶席乘凉设，金羁落晚过。回衾灯照绮，渡袜水沾罗。预想前秋别，离居梦棹歌。,花
曹雪芹,清代,访妙玉乞红梅,酒未开樽句未裁，寻春问腊到蓬莱。不求大士瓶中露，为乞孀娥槛外梅。入世冷挑红雪去，离尘香割紫云来。槎枒谁惜诗肩瘦，衣上犹沾佛院苔。,花
韦应物,唐代,夏花明,夏条绿已密，朱萼缀明鲜。炎炎日正午，灼灼火俱燃。翻风适自乱，照水复成妍。归视窗间字，荧煌满眼前。,花
王十朋,宋代,点绛唇·素香丁香,落木萧萧，琉璃叶下琼葩吐。素香柔树。雅称幽人趣。无意争先，梅蕊休相妒。含春雨。结愁千绪。似忆江南主。,花
鱼玄机,唐代,卖残牡丹,临风兴叹落花频，芳意潜消又一春。应为价高人不问，却缘香甚蝶难亲。红英只称生宫里，翠叶那堪染路尘。及至移根上林苑，王孙方恨买无因。,花
柳永,宋代,破阵乐·露花倒影,露花倒影，烟芜蘸碧，灵沼波暖。金柳摇风树树，系彩舫龙舟遥岸。千步虹桥，参差雁齿，直趋水殿。绕金堤、曼衍鱼龙戏，簇娇春罗绮，喧天丝管。霁色荣光，望中似睹，蓬莱清浅。时见。凤辇宸游，鸾觞禊饮，临翠水、开镐宴。两两轻舠飞画楫，竞夺锦标霞烂。罄欢娱，歌鱼藻，徘徊宛转。别有盈盈游女，各委明珠，争收翠羽，相将归远。渐觉云海沈沈，洞天日晚。,花
罗隐,唐代,菊,篱落岁云暮，数枝聊自芳。雪裁纤蕊密，金拆小苞香。千载白衣酒，一生青女霜。春丛莫轻薄，彼此有行藏。,花
苏轼,宋代,菩萨蛮·回文,峤南江浅红梅小，小梅红浅江南峤。窥我向疏篱，篱疏向我窥。老人行即到，到即行人老。离别惜残枝，枝残惜别离。,花
苏轼,宋代,占春芳·红杏了,红杏了，夭桃尽，独自占春芳。不比人间兰麝，自然透骨生香。对酒莫相忘。似佳人、兼合明光。只忧长笛吹花落，除是宁王。,花
吴融,唐代,卖花翁,和烟和露一丛花，担入宫城许史家。惆怅东风无处说，不教闲地著春华。,花
李清照,宋代,庆清朝·禁幄低张,禁幄低张，彤阑巧护，就中独占残春。容华淡伫，绰约俱见天真。待得群花过后，一番风露晓妆新。妖娆艳态，妒风笑月，长殢东君。东城边，南陌上，正日烘池馆，竟走香轮。绮筵散日，谁人可继芳尘。更好明光宫殿，几枝先近日边匀。金尊倒，拚了尽烛，不管黄昏。,花
李白,唐代,别储邕之剡中,借问剡中道，东南指越乡。舟从广陵去，水入会稽长。竹色溪下绿，荷花镜里香。辞君向天姥，拂石卧秋霜。,花
雍裕之,唐代,芦花,夹岸复连沙，枝枝摇浪花。月明浑似雪，无处认渔家。,花
罗隐,唐代,牡丹,艳多烟重欲开难，红蕊当心一抹檀。公子醉归灯下见，美人朝插镜中看。当庭始觉春风贵，带雨方知国色寒。日晚更将何所似，太真无力凭阑干。,花
李商隐,唐代,嘲桃,无赖夭桃面，平明露井东。春风为开了，却拟笑春风。,花
杨万里,宋代,野菊,未与骚人当糗粮，况随流俗作重阳。政缘在野有幽色，肯为无人减妙香。已晚相逢半山碧，便忙也折一枝黄。花应冷笑东篱族，犹向陶翁觅宠光。,花
吴文英,宋代,西江月·赋瑶圃青梅枝上晚花,枝袅一痕雪在，叶藏几豆春浓。玉奴最晚嫁东风。来结梨花幽梦。香力添熏罗被，瘦肌犹怯冰绡。绿阴青子老溪桥。羞见东邻娇小。,花
曹雪芹,清代,咏红梅花得“花”字,疏是枝条艳是花，春妆儿女竞奢华。闲庭曲槛无余雪，流水空山有落霞。幽梦冷随红袖笛，游仙香泛绛河槎。前身定是瑶台种，无复相疑色相差。（出自《红楼梦》第五十回。）,花
曹雪芹,清代,咏白海棠,半卷湘帘半掩门，碾冰为土玉为盆。偷来梨蕊三分白，借得梅花一缕魂。月窟仙人缝缟袂，秋闺怨女拭啼痕。娇羞默默同谁诉？倦倚西风夜已昏。,花
杜甫,唐代,江梅,梅蕊腊前破，梅花年后多。绝知春意好，最奈客愁何。雪树元同色，江风亦自波。故园不可见，巫岫郁嵯峨。,花
洪咨夔,宋代,卜算子·芍药打团红,芍药打团红，萱草成窝绿。帘卷疏风燕子归，依旧卢仝屋。贫放麹生疏，闲到青奴熟。扫地焚香伴老仙，人胜连环玉。,花
苏轼,宋代,雨中花·夜行船,雨中花慢初至密州。以累年旱蝗。斋素累月。方春牡丹盛开。遂不获一赏。至九月。忽开千叶一朵。雨中特为置酒。遂作。今岁花时深院，尽日东风，荡扬茶烟。但有绿苔芳草，柳絮榆钱。闻道城西，长廊古寺，甲第名园。有国艳带酒，天香染袂，为我留连。清明过了，残红无处，对此泪洒尊前。秋向晚，一枝何事，向我依然。高会聊追短景，清商不暇馀妍。不如留取，十分春态，付与明年。,花
苏轼,宋代,减字木兰花·花,玉房金蕊，宜在玉人纤手里。淡月朦胧，更有微微弄袖风。温香熟美，醉慢云鬟垂两耳。多谢春工，不是花红是玉红。,花
苏轼,宋代,天仙子·走马探花花发未,走马探花花发未。人与化工俱不易。千回来绕百回看，蜂作婢，莺为使。谷雨清明空屈指。白发卢郎情未已。一夜翦刀收玉蕊。尊前还对断肠红。人有泪，花无意。明日酒醒应满地。,花
曹雪芹,清代,咏白海棠,斜阳寒草带重门，苔翠盈铺雨后盆。玉是精神难比洁，雪为肌骨易销魂。芳心一点娇无力，倩影三更月有痕。莫谓缟仙能羽化，多情伴我咏黄昏。,花
李清照,宋代,殢人娇·后亭梅花开有感,玉瘦香浓，檀深雪散。今年恨、探梅又晚。江楼楚馆，云闲水远。清昼永，凭栏翠帘低卷。坐上客来，尊前酒满。歌声共、水流云断。南枝可插，更须频剪。莫直待西楼、数声羌管。,花
乔吉,元代,水仙子·寻梅,冬前冬后几村庄，溪北溪南两履霜，树头树底孤山上。冷风袭来何处香？忽相逢缟袂绡裳。酒醒寒惊梦，笛凄春断肠，淡月昏黄。,花
静诺,清代,咏秋兰,长林众草入秋荒，独有幽姿逗晚香。每向风前堪寄傲，几因霜后欲留芳。名流赏鉴还堪佩，空谷知音品自扬。一种孤怀千古在，湘江词赋奏清商。,花
顾太清,清代,玉烛新·白海棠,初晴新雨后。乍洗褪胭脂，缟衣妆就。东风倦倚，憨憨态、不管敲残更漏。嫩寒天气，正睡稳、乌衣时候。深夜静、银烛高烧，微香暗侵襟袖。盈盈一点芳心，占多少春光，问卿知否？红妆莫斗。谁得似、净骨天然清瘦。神娟韵秀。雅称个、花仙为首。还要倩、流水高山，花前慢奏。,花
李白,唐代,咏桂,世人种桃李，皆在金张门。攀折争捷径，及此春风暄。一朝天霜下，荣耀难久存。安知南山桂，绿叶垂芳根。清阴亦可托，何惜树君园。,花
卢纶,唐代,裴给事宅白牡丹,长安豪贵惜春残，争玩街西紫牡丹。别有玉盘承露冷，无人起就月中看。,花
李白,唐代,咏槿,园花笑芳年，池草艳春色。犹不如槿花，婵娟玉阶侧。芬荣何夭促，零落在瞬息。岂若琼树枝，终岁长翕赩。,花
佚名,先秦,裳裳者华,裳裳者华，其叶湑兮。我觏之子，我心写兮。我心写兮，是以有誉处兮。裳裳者华，芸其黄矣。我觏之子，维其有章矣。维其有章矣，是以有庆矣。裳裳者华，或黄或白。我觏之子，乘其四骆。乘其四骆，六辔沃若。左之左之，君子宜之。右之右之，君子有之。维其有之，是以似之。,花
杨朝英,元代,水仙子·西湖探梅,雪晴天地一冰壶，竟往西湖探老逋，骑驴踏雪溪桥路。笑王维作画图，拣梅花多处提壶。对酒看花笑，无钱当剑沽，醉倒在西湖！,花
杜甫,唐代,叹庭前甘菊花,庭前甘菊移时晚，青蕊重阳不堪摘。明日萧条醉尽醒，残花烂熳开何益？篱边野外多众芳，采撷细琐升中堂。念兹空长大枝叶，结根失所缠风霜。,花
高观国,宋代,金人捧露盘·水仙花,梦湘云，吟湘月，吊湘灵。有谁见、罗袜尘生。凌波步弱，背人羞整六铢轻。娉娉袅袅，晕娇黄、玉色轻明。香心静，波心冷，琴心怨，客心惊。怕佩解、却返瑶京。杯擎清露，醉春兰友与梅兄。苍烟万顷，断肠是、雪冷江清。,花
辛弃疾,宋代,清平乐·检校山园书所见,断崖修竹，竹里藏冰玉。路转清溪三百曲，香满黄昏雪屋。行人系马疏篱，折残犹有高枝。留得东风数点，只缘娇嫩春迟。,花
曹雪芹,清代,桃花行,桃花帘外东风软，桃花帘内晨妆懒。帘外桃花帘内人，人与桃花隔不远。东风有意揭帘栊，花欲窥人帘不卷。桃花帘外开仍旧，帘中人比桃花瘦。花解怜人花也愁，隔帘消息风吹透。风透湘帘花满庭，庭前春色倍伤情。闲苔院落门空掩，斜日栏杆人自凭。凭栏人向东风泣，茜裙偷傍桃花立。桃花桃叶乱纷纷，花绽新红叶凝碧。雾裹烟封一万株，烘楼照壁红模糊。天机烧破鸳鸯锦，春酣欲醒移珊枕。侍女金盆进水来，香泉影蘸胭脂冷！胭脂鲜艳何相类，花之颜色人之泪。若将人泪比桃花，泪自长流花自媚。泪眼观花泪易干，泪干春尽花憔悴。憔悴花遮憔悴人，花飞人倦易黄昏。一声杜宇春归尽，寂寞帘栊空月痕！,花
杨基,明代,菩萨蛮·水晶帘外娟娟月,水晶帘外娟娟月，梨花枝上层层雪。花月两模糊，隔窗看欲无。月华今夜黑，全见梨花白。花也笑姮娥，让他春色多。,花
林古度,清代,吉祥寺古梅,一树古梅花数亩，城中客子乍来看。不知花气清相逼，但觉山深春尚寒。,花
