苏轼,宋代,惠崇春江晚景二首,竹外桃花三两枝，春江水暖鸭先知。蒌蒿满地芦芽短，正是河豚欲上时。两两归鸿欲破群，依依还似北归人。遥知朔漠多风雪，更待江南半月春。,春
高鼎,清代,村居,草长莺飞二月天，拂堤杨柳醉春烟。儿童散学归来早，忙趁东风放纸鸢。,春
杜甫,唐代,绝句二首,迟日江山丽，春风花草香。泥融飞燕子，沙暖睡鸳鸯。江碧鸟逾白，山青花欲燃。今春看又过，何日是归年。,春
刘方平,唐代,夜月,更深月色半人家，北斗阑干南斗斜。今夜偏知春气暖，虫声新透绿窗纱。,春
白居易,唐代,忆江南词三首,江南好，风景旧曾谙。日出江花红胜火，春来江水绿如蓝。能不忆江南？江南忆，最忆是杭州。山寺月中寻桂子，郡亭枕上看潮头。何日更重游？江南忆，其次忆吴宫。吴酒一杯春竹叶，吴娃双舞醉芙蓉。早晚复相逢？,春
叶绍翁,宋代,游园不值,应怜屐齿印苍苔，小扣柴扉久不开。春色满园关不住，一枝红杏出墙来。,春
陆游,宋代,临安春雨初霁,世味年来薄似纱，谁令骑马客京华。小楼一夜听春雨，深巷明朝卖杏花。矮纸斜行闲作草，晴窗细乳戏分茶。素衣莫起风尘叹，犹及清明可到家。,春
白朴,元代,天净沙·春,春山暖日和风，阑干楼阁帘栊，杨柳秋千院中。啼莺舞燕，小桥流水飞红。,春
秦观,宋代,浣溪沙·漠漠轻寒上小楼,漠漠轻寒上小楼，晓阴无赖似穷秋。淡烟流水画屏幽。自在飞花轻似梦，无边丝雨细如愁。宝帘闲挂小银钩。,春
韩愈,唐代,晚春,草树知春不久归，百般红紫斗芳菲。(草树一作：草木)杨花榆荚无才思，惟解漫天作雪飞。,春
贺铸,宋代,青玉案·凌波不过横塘路,凌波不过横塘路，但目送、芳尘去。锦瑟华年谁与度？月桥花院，琐窗朱户，只有春知处。飞云冉冉蘅皋暮，彩笔新题断肠句。试问闲情都几许？一川烟草，满城风絮，梅子黄时雨。(版本一)凌波不过横塘路，但目送、芳尘去。锦瑟华年谁与度？月台花榭，琐窗朱户，只有春知处。碧云冉冉蘅皋暮，彩笔新题断肠句。试问闲愁都几许？一川烟草，满城风絮，梅子黄时雨。(版本二),春
辛弃疾,宋代,摸鱼儿·更能消几番风雨,淳熙己亥，自湖北漕移湖南，同官王正之置酒小山亭，为赋。更能消、几番风雨，匆匆春又归去。惜春长怕花开早，何况落红无数。春且住，见说道、天涯芳草无归路。怨春不语。算只有殷勤，画檐蛛网，尽日惹飞絮。(怕一作：恨)长门事，准拟佳期又误。蛾眉曾有人妒。千金纵买相如赋，脉脉此情谁诉？君莫舞，君不见、玉环飞燕皆尘土！闲愁最苦！休去倚危栏，斜阳正在，烟柳断肠处。,春
晏殊,宋代,破阵子·春景,燕子来时新社，梨花落后清明。池上碧苔三四点，叶底黄鹂一两声。日长飞絮轻。巧笑东邻女伴，采桑径里逢迎。疑怪昨宵春梦好，元是今朝斗草赢。笑从双脸生。,春
秦观,宋代,行香子·树绕村庄,树绕村庄，水满陂塘。倚东风，豪兴徜徉。小园几许，收尽春光。有桃花红，李花白，菜花黄。远远围墙，隐隐茅堂。飏青旗，流水桥旁。偶然乘兴，步过东冈。正莺儿啼，燕儿舞，蝶儿忙。,春
黄庭坚,宋代,清平乐·春归何处,春归何处？寂寞无行路。若有人知春去处，唤取归来同住。春无踪迹谁知？除非问取黄鹂。百啭无人能解，因风飞过蔷薇。,春
宋祁,宋代,玉楼春·春景,东城渐觉风光好，縠皱波纹迎客棹。绿杨烟外晓寒轻，红杏枝头春意闹。浮生长恨欢娱少，肯爱千金轻一笑。为君持酒劝斜阳，且向花间留晚照。,春
李煜,五代,清平乐·别来春半,别来春半，触目柔肠断。砌下落梅如雪乱，拂了一身还满。(柔肠断一作：愁肠断)雁来音信无凭，路遥归梦难成。离恨恰如春草，更行更远还生。,春
李白,唐代,春思,燕草如碧丝，秦桑低绿枝。当君怀归日，是妾断肠时。春风不相识，何事入罗帏。,春
王昌龄,唐代,闺怨,闺中少妇不知愁，春日凝妆上翠楼。(不知一作：不曾)忽见陌头杨柳色，悔教夫婿觅封侯。,春
晏殊,宋代,玉楼春·春恨,绿杨芳草长亭路。年少抛人容易去。楼头残梦五更钟，花底离愁三月雨。(离愁一作：离情)无情不似多情苦。一寸还成千万缕。天涯地角有穷时，只有相思无尽处。,春
袁宏道,明代,满井游记,燕地寒，花朝节后，余寒犹厉。冻风时作，作则飞沙走砾。局促一室之内，欲出不得。每冒风驰行，未百步辄返。　　廿二日天稍和，偕数友出东直，至满井。高柳夹堤，土膏微润，一望空阔，若脱笼之鹄。于时冰皮始解，波色乍明，鳞浪层层，清澈见底，晶晶然如镜之新开而冷光之乍出于匣也。山峦为晴雪所洗，娟然如拭，鲜妍明媚，如倩女之靧面而髻鬟之始掠也。柳条将舒未舒，柔梢披风，麦田浅鬣寸许。游人虽未盛，泉而茗者，罍而歌者，红装而蹇者，亦时时有。风力虽尚劲，然徒步则汗出浃背。凡曝沙之鸟，呷浪之鳞，悠然自得，毛羽鳞鬣之间皆有喜气。始知郊田之外未始无春，而城居者未之知也。　　夫不能以游堕事而潇然于山石草木之间者，惟此官也。而此地适与余近，余之游将自此始，恶能无纪？己亥之二月也。,春
苏轼,宋代,惠崇春江晚景,竹外桃花三两枝，春江水暖鸭先知。蒌蒿满地芦芽短，正是河豚欲上时。,春
张先,宋代,天仙子·水调数声持酒听,时为嘉禾小倅，以病眠，不赴府会。水调数声持酒听，午醉醒来愁未醒。送春春去几时回？临晚镜，伤流景，往事后期空记省。沙上并禽池上暝，云破月来花弄影。重重帘幕密遮灯，风不定，人初静，明日落红应满径。,春
张若虚,唐代,春江花月夜,春江潮水连海平，海上明月共潮生。滟滟随波千万里，何处春江无月明！江流宛转绕芳甸，月照花林皆似霰。空里流霜不觉飞，汀上白沙看不见。江天一色无纤尘，皎皎空中孤月轮。江畔何人初见月？江月何年初照人？人生代代无穷已，江月年年望相似。(望相似一作：只相似)不知江月待何人，但见长江送流水。白云一片去悠悠，青枫浦上不胜愁。谁家今夜扁舟子？何处相思明月楼？可怜楼上月裴回，应照离人妆镜台。(裴回一作：徘徊)玉户帘中卷不去，捣衣砧上拂还来。此时相望不相闻，愿逐月华流照君。鸿雁长飞光不度，鱼龙潜跃水成文。昨夜闲潭梦落花，可怜春半不还家。江水流春去欲尽，江潭落月复西斜。斜月沉沉藏海雾，碣石潇湘无限路。不知乘月几人归，落月摇情满江树。(落月一作：落花),春
苏轼,宋代,定风波·莫听穿林打叶声,三月七日，沙湖道中遇雨，雨具先去，同行皆狼狈，余独不觉。已而遂晴，故作此(词)。莫听穿林打叶声，何妨吟啸且徐行。竹杖芒鞋轻胜马，谁怕？一蓑烟雨任平生。料峭春风吹酒醒，微冷，山头斜照却相迎。回首向来萧瑟处，归去，也无风雨也无晴。,春
白居易,唐代,钱塘湖春行,孤山寺北贾亭西，水面初平云脚低。几处早莺争暖树，谁家新燕啄春泥。乱花渐欲迷人眼，浅草才能没马蹄。最爱湖东行不足，绿杨阴里白沙堤。,春
杜甫,唐代,春夜喜雨,好雨知时节，当春乃发生。随风潜入夜，润物细无声。野径云俱黑，江船火独明。晓看红湿处，花重锦官城。,春
朱熹,宋代,春日,胜日寻芳泗水滨，无边光景一时新。等闲识得东风面，万紫千红总是春。,春
贺知章,唐代,咏柳,碧玉妆成一树高，万条垂下绿丝绦。不知细叶谁裁出，二月春风似剪刀。,春
苏轼,宋代,蝶恋花·春景,花褪残红青杏小，燕子飞时，绿水人家绕。枝上柳绵吹又少，天涯何处无芳草。墙里秋千墙外道，墙外行人，墙里佳人笑。笑渐不闻声渐悄，多情却被无情恼。,春
杜牧,唐代,江南春,千里莺啼绿映红，水村山郭酒旗风。南朝四百八十寺，多少楼台烟雨中。,春
王维,唐代,鸟鸣涧,人闲桂花落，夜静春山空。月出惊山鸟，时鸣春涧中。,春
苏轼,宋代,望江南·超然台作,春未老，风细柳斜斜。试上超然台上看，半壕春水一城花。烟雨暗千家。(看一作：望)寒食后，酒醒却咨嗟。休对故人思故国，且将新火试新茶。诗酒趁年华。,春
韩愈,唐代,春雪,新年都未有芳华，二月初惊见草芽。白雪却嫌春色晚，故穿庭树作飞花。,春
苏轼,宋代,惠崇春江晚景二首,竹外桃花三两枝，春江水暖鸭先知。蒌蒿满地芦芽短，正是河豚欲上时。两两归鸿欲破群，依依还似北归人。遥知朔漠多风雪，更待江南半月春。,春
高鼎,清代,村居,草长莺飞二月天，拂堤杨柳醉春烟。儿童散学归来早，忙趁东风放纸鸢。,春
杜甫,唐代,绝句二首,迟日江山丽，春风花草香。泥融飞燕子，沙暖睡鸳鸯。江碧鸟逾白，山青花欲燃。今春看又过，何日是归年。,春
刘方平,唐代,夜月,更深月色半人家，北斗阑干南斗斜。今夜偏知春气暖，虫声新透绿窗纱。,春
白居易,唐代,忆江南词三首,江南好，风景旧曾谙。日出江花红胜火，春来江水绿如蓝。能不忆江南？江南忆，最忆是杭州。山寺月中寻桂子，郡亭枕上看潮头。何日更重游？江南忆，其次忆吴宫。吴酒一杯春竹叶，吴娃双舞醉芙蓉。早晚复相逢？,春
叶绍翁,宋代,游园不值,应怜屐齿印苍苔，小扣柴扉久不开。春色满园关不住，一枝红杏出墙来。,春
陆游,宋代,临安春雨初霁,世味年来薄似纱，谁令骑马客京华。小楼一夜听春雨，深巷明朝卖杏花。矮纸斜行闲作草，晴窗细乳戏分茶。素衣莫起风尘叹，犹及清明可到家。,春
白朴,元代,天净沙·春,春山暖日和风，阑干楼阁帘栊，杨柳秋千院中。啼莺舞燕，小桥流水飞红。,春
秦观,宋代,浣溪沙·漠漠轻寒上小楼,漠漠轻寒上小楼，晓阴无赖似穷秋。淡烟流水画屏幽。自在飞花轻似梦，无边丝雨细如愁。宝帘闲挂小银钩。,春
韩愈,唐代,晚春,草树知春不久归，百般红紫斗芳菲。(草树一作：草木)杨花榆荚无才思，惟解漫天作雪飞。,春
贺铸,宋代,青玉案·凌波不过横塘路,凌波不过横塘路，但目送、芳尘去。锦瑟华年谁与度？月桥花院，琐窗朱户，只有春知处。飞云冉冉蘅皋暮，彩笔新题断肠句。试问闲情都几许？一川烟草，满城风絮，梅子黄时雨。(版本一)凌波不过横塘路，但目送、芳尘去。锦瑟华年谁与度？月台花榭，琐窗朱户，只有春知处。碧云冉冉蘅皋暮，彩笔新题断肠句。试问闲愁都几许？一川烟草，满城风絮，梅子黄时雨。(版本二),春
辛弃疾,宋代,摸鱼儿·更能消几番风雨,淳熙己亥，自湖北漕移湖南，同官王正之置酒小山亭，为赋。更能消、几番风雨，匆匆春又归去。惜春长怕花开早，何况落红无数。春且住，见说道、天涯芳草无归路。怨春不语。算只有殷勤，画檐蛛网，尽日惹飞絮。(怕一作：恨)长门事，准拟佳期又误。蛾眉曾有人妒。千金纵买相如赋，脉脉此情谁诉？君莫舞，君不见、玉环飞燕皆尘土！闲愁最苦！休去倚危栏，斜阳正在，烟柳断肠处。,春
晏殊,宋代,破阵子·春景,燕子来时新社，梨花落后清明。池上碧苔三四点，叶底黄鹂一两声。日长飞絮轻。巧笑东邻女伴，采桑径里逢迎。疑怪昨宵春梦好，元是今朝斗草赢。笑从双脸生。,春
秦观,宋代,行香子·树绕村庄,树绕村庄，水满陂塘。倚东风，豪兴徜徉。小园几许，收尽春光。有桃花红，李花白，菜花黄。远远围墙，隐隐茅堂。飏青旗，流水桥旁。偶然乘兴，步过东冈。正莺儿啼，燕儿舞，蝶儿忙。,春
黄庭坚,宋代,清平乐·春归何处,春归何处？寂寞无行路。若有人知春去处，唤取归来同住。春无踪迹谁知？除非问取黄鹂。百啭无人能解，因风飞过蔷薇。,春
宋祁,宋代,玉楼春·春景,东城渐觉风光好，縠皱波纹迎客棹。绿杨烟外晓寒轻，红杏枝头春意闹。浮生长恨欢娱少，肯爱千金轻一笑。为君持酒劝斜阳，且向花间留晚照。,春
李煜,五代,清平乐·别来春半,别来春半，触目柔肠断。砌下落梅如雪乱，拂了一身还满。(柔肠断一作：愁肠断)雁来音信无凭，路遥归梦难成。离恨恰如春草，更行更远还生。,春
李白,唐代,春思,燕草如碧丝，秦桑低绿枝。当君怀归日，是妾断肠时。春风不相识，何事入罗帏。,春
王昌龄,唐代,闺怨,闺中少妇不知愁，春日凝妆上翠楼。(不知一作：不曾)忽见陌头杨柳色，悔教夫婿觅封侯。,春
晏殊,宋代,玉楼春·春恨,绿杨芳草长亭路。年少抛人容易去。楼头残梦五更钟，花底离愁三月雨。(离愁一作：离情)无情不似多情苦。一寸还成千万缕。天涯地角有穷时，只有相思无尽处。,春
袁宏道,明代,满井游记,燕地寒，花朝节后，余寒犹厉。冻风时作，作则飞沙走砾。局促一室之内，欲出不得。每冒风驰行，未百步辄返。　　廿二日天稍和，偕数友出东直，至满井。高柳夹堤，土膏微润，一望空阔，若脱笼之鹄。于时冰皮始解，波色乍明，鳞浪层层，清澈见底，晶晶然如镜之新开而冷光之乍出于匣也。山峦为晴雪所洗，娟然如拭，鲜妍明媚，如倩女之靧面而髻鬟之始掠也。柳条将舒未舒，柔梢披风，麦田浅鬣寸许。游人虽未盛，泉而茗者，罍而歌者，红装而蹇者，亦时时有。风力虽尚劲，然徒步则汗出浃背。凡曝沙之鸟，呷浪之鳞，悠然自得，毛羽鳞鬣之间皆有喜气。始知郊田之外未始无春，而城居者未之知也。　　夫不能以游堕事而潇然于山石草木之间者，惟此官也。而此地适与余近，余之游将自此始，恶能无纪？己亥之二月也。,春
苏轼,宋代,惠崇春江晚景,竹外桃花三两枝，春江水暖鸭先知。蒌蒿满地芦芽短，正是河豚欲上时。,春
张先,宋代,天仙子·水调数声持酒听,时为嘉禾小倅，以病眠，不赴府会。水调数声持酒听，午醉醒来愁未醒。送春春去几时回？临晚镜，伤流景，往事后期空记省。沙上并禽池上暝，云破月来花弄影。重重帘幕密遮灯，风不定，人初静，明日落红应满径。,春
杜甫,唐代,江畔独步寻花七绝句,江上被花恼不彻，无处告诉只颠狂。走觅南邻爱酒伴，经旬出饮独空床。稠花乱蕊畏江滨，行步欹危实怕春。(畏一作：裹）诗酒尚堪驱使在，未须料理白头人。江深竹静两三家，多事红花映白花。报答春光知有处，应须美酒送生涯。东望少城花满烟，百花高楼更可怜。谁能载酒开金盏，唤取佳人舞绣筵。黄师塔前江水东，春光懒困倚微风。桃花一簇开无主，可爱深红爱浅红？黄四娘家花满蹊，千朵万朵压枝低。留连戏蝶时时舞，自在娇莺恰恰啼。不是爱花即欲死，只恐花尽老相催。繁枝容易纷纷落，嫩蕊商量细细开。,春
程颢,宋代,春日偶成,云淡风轻近午天，傍花随柳过前川。时人不识余心乐，将谓偷闲学少年。,春
杜甫,唐代,绝句,迟日江山丽，春风花草香。泥融飞燕子，沙暖睡鸳鸯。,春
张先,宋代,千秋岁·数声鶗鴂,数声鶗鴂，又报芳菲歇。惜春更把残红折。雨轻风色暴，梅子青时节。永丰柳，无人尽日飞花雪。(飞花雪一作：花飞雪)莫把幺弦拨，怨极弦能说。天不老，情难绝。心似双丝网，中有千千结。夜过也，东窗未白凝残月。(凝残月一作：孤灯灭),春
李清照,宋代,蝶恋花·暖雨晴风初破冻,暖雨晴风初破冻，柳眼梅腮，已觉春心动。酒意诗情谁与共？泪融残粉花钿重。乍试夹衫金缕缝，山枕斜欹，枕损钗头凤。独抱浓愁无好梦，夜阑犹剪灯花弄。,春
李煜,五代,虞美人·风回小院庭芜绿,风回小院庭芜绿，柳眼春相续。凭阑半日独无言，依旧竹声新月似当年。笙歌未散尊罍在，池面冰初解。烛明香暗画堂深，满鬓青霜残雪思难任。,春
杨巨源,唐代,城东早春,诗家清景在新春，绿柳才黄半未匀。若待上林花似锦，出门俱是看花人。,春
谢灵运,南北朝,登池上楼,潜虬媚幽姿，飞鸿响远音。薄霄愧云浮，栖川怍渊沉。进德智所拙，退耕力不任。徇禄反穷海，卧疴对空林。衾枕昧节候，褰开暂窥临。倾耳聆波澜，举目眺岖嵚。初景革绪风，新阳改故阴。池塘生春草，园柳变鸣禽。祁祁伤豳歌，萋萋感楚吟。索居易永久，离群难处心。持操岂独古，无闷征在今。,春
杜审言,唐代,和晋陵陆丞早春游望,独有宦游人，偏惊物候新。云霞出海曙，梅柳渡江春。淑气催黄鸟，晴光转绿蘋。忽闻歌古调，归思欲沾巾。,春
韩愈,唐代,早春呈水部张十八员外二首,天街小雨润如酥，草色遥看近却无。最是一年春好处，绝胜烟柳满皇都。莫道官忙身老大，即无年少逐春心。凭君先到江头看，柳色如今深未深。,春
李清照,宋代,减字木兰花·卖花担上,卖花担上。买得一枝春欲放。泪染轻匀。犹带彤霞晓露痕。怕郎猜道。奴面不如花面好。云鬓斜簪。徒要教郎比并看。,春
戴叔伦,唐代,兰溪棹歌,凉月如眉挂柳湾，越中山色镜中看。兰溪三日桃花雨，半夜鲤鱼来上滩。,春
王雱,宋代,眼儿媚·杨柳丝丝弄轻柔,杨柳丝丝弄轻柔，烟缕织成愁。海棠未雨，梨花先雪，一半春休。而今往事难重省，归梦绕秦楼。相思只在，丁香枝上，豆蔻梢头。,春
刘禹锡,唐代,和乐天春词,新妆宜面下朱楼，深锁春光一院愁。行到中庭数花朵，蜻蜓飞上玉搔头。,春
曾巩,宋代,咏柳,乱条犹未变初黄，倚得东风势便狂。解把飞花蒙日月，不知天地有清霜。,春
李璟,五代,摊破浣溪沙·手卷真珠上玉钩,手卷真珠上玉钩，依前春恨锁重楼。风里落花谁是主？思悠悠。青鸟不传云外信，丁香空结雨中愁。回首绿波三峡暮，接天流。(三峡一作：三楚),春
苏舜钦,宋代,淮中晚泊犊头,春阴垂野草青青，时有幽花一树明。晚泊孤舟古祠下，满川风雨看潮生。,春
杜牧,唐代,叹花,自是寻春去校迟，不须惆怅怨芳时。狂风落尽深红色，绿叶成阴子满枝。,春
苏轼,宋代,减字木兰花·莺初解语,莺初解语，最是一年春好处。微雨如酥，草色遥看近却无。休辞醉倒，花不看开人易老。莫待春回，颠倒红英间绿苔。,春
张维屏,清代,新雷,造物无言却有情，每于寒尽觉春生。千红万紫安排著，只待新雷第一声。,春
苏轼,宋代,江神子·恨别,天涯流落思无穷！既相逢，却匆匆。携手佳人，和泪折残红。为问东风余几许？春纵在，与谁同！隋堤三月水溶溶。背归鸿，去吴中。回首彭城，清泗与淮通。欲寄相思千点泪，流不到，楚江东。(欲寄一作：寄我),春
白居易,唐代,南湖早春,风回云断雨初晴，返照湖边暖复明。乱点碎红山杏发，平铺新绿水蘋生。翅低白雁飞仍重，舌涩黄鹂语未成。不道江南春不好，年年衰病减心情。,春
戴叔伦,唐代,苏溪亭,苏溪亭上草漫漫，谁倚东风十二阑。燕子不归春事晚，一汀烟雨杏花寒。,春
王驾,唐代,雨晴,雨前初见花间蕊，雨后兼无叶里花。蛱蝶飞来过墙去，却疑春色在邻家。(版本一)雨前初见花间蕊，雨后全无叶底花。蜂蝶纷纷过墙去，却疑春色在邻家。(版本二),春
于良史,唐代,春山夜月,春山多胜事，赏玩夜忘归。掬水月在手，弄花香满衣。兴来无远近，欲去惜芳菲。南望鸣钟处，楼台深翠微。,春
冯延巳,五代,鹊踏枝·六曲阑干偎碧树,六曲阑干偎碧树，杨柳风轻，展尽黄金缕。谁把钿筝移玉柱，穿帘海燕双飞去。(双飞一作：惊飞)满眼游丝兼落絮，红杏开时，一霎清明雨。浓睡觉来莺乱语，惊残好梦无寻处。,春
王令,宋代,送春,三月残花落更开，小檐日日燕飞来。子规夜半犹啼血，不信东风唤不回。,春
张旭,唐代,山行留客,山光物态弄春晖，莫为轻阴便拟归。纵使晴明无雨色，入云深处亦沾衣。,春
秦观,宋代,如梦令·莺嘴啄花红溜,莺嘴啄花红溜，燕尾点波绿皱。指冷玉笙寒，吹彻小梅春透。依旧，依旧，人与绿杨俱瘦。,春
杜甫,唐代,水槛遣心二首,去郭轩楹敞，无村眺望赊。澄江平少岸，幽树晚多花。细雨鱼儿出，微风燕子斜。城中十万户，此地两三家。蜀天常夜雨，江槛已朝晴。叶润林塘密，衣干枕席清。不堪祗老病，何得尚浮名。浅把涓涓酒，深凭送此生。,春
谢朓,南北朝,王孙游,绿草蔓如丝，杂树红英发。无论君不归，君归芳已歇。,春
晏殊,宋代,踏莎行·小径红稀,小径红稀，芳郊绿遍。高台树色阴阴见。春风不解禁杨花，蒙蒙乱扑行人面。(蒙通：濛)翠叶藏莺，朱帘隔燕。炉香静逐游丝转。一场愁梦酒醒时，斜阳却照深深院。,春
刘昚虚,唐代,阙题,道由白云尽，春与青溪长。时有落花至，远随流水香。闲门向山路，深柳读书堂。幽映每白日，清辉照衣裳。,春
白居易,唐代,春风,春风先发苑中梅，樱杏桃梨次第开。荠花榆荚深村里，亦道春风为我来。,春
秦观,宋代,好事近·梦中作,春路雨添花，花动一山春色。行到小溪深处，有黄鹂千百。飞云当面化龙蛇，夭矫转空碧。醉卧古藤阴下，了不知南北。(化龙蛇一作：舞龙蛇),春
秦观,宋代,望海潮·梅英疏淡,梅英疏淡，冰澌溶泄，东风暗换年华。金谷俊游，铜驼巷陌，新晴细履平沙。长记误随车。正絮翻蝶舞，芳思交加。柳下桃蹊，乱分春色到人家。西园夜饮鸣笳。有华灯碍月，飞盖妨花。兰苑未空，行人渐老，重来是事堪嗟。烟暝酒旗斜。但倚楼极目，时见栖鸦。无奈归心，暗随流水到天涯。,春
白居易,唐代,春题湖上,湖上春来似画图，乱峰围绕水平铺。松排山面千重翠，月点波心一颗珠。碧毯线头抽早稻，青罗裙带展新蒲。未能抛得杭州去，一半勾留是此湖。,春
朱淑真,宋代,蝶恋花·送春,楼外垂杨千万缕。欲系青春，少住春还去。犹自风前飘柳絮。随春且看归何处。绿满山川闻杜宇。便做无情，莫也愁人苦。把酒送春春不语。黄昏却下潇潇雨。,春
李白,唐代,子夜吴歌·春歌,秦地罗敷女，采桑绿水边。素手青条上，红妆白日鲜。蚕饥妾欲去，五马莫留连。,春
欧阳修,宋代,浣溪沙·堤上游人逐画船,堤上游人逐画船，拍堤春水四垂天。绿杨楼外出秋千。白发戴花君莫笑，六幺催拍盏频传。人生何处似尊前！,春
袁枚,清代,春风,春风如贵客，一到便繁华。来扫千山雪，归留万国花。,春
杨万里,宋代,桑茶坑道中,晴明风日雨干时，草满花堤水满溪。童子柳阴眠正着，一牛吃过柳阴西。,春
冯延巳,五代,清平乐·雨晴烟晚,雨晴烟晚。绿水新池满。双燕飞来垂柳院，小阁画帘高卷。黄昏独倚朱阑。西南新月眉弯。砌下落花风起，罗衣特地春寒。,春
李华,唐代,春行即兴,宜阳城下草萋萋，涧水东流复向西。芳树无人花自落，春山一路鸟空啼。,春
武元衡,唐代,春兴,杨柳阴阴细雨晴，残花落尽见流莺。春风一夜吹乡梦，又逐春风到洛城。(乡一作：香),春
李清照,宋代,临江仙·庭院深深深几许,欧阳公作《蝶恋花》，有“深深深几许”之句，予酷爱之。用其语作“庭院深深”数阕，其声即旧《临江仙》也。庭院深深深几许？云窗雾阁常扃。柳梢梅萼渐分明。春归秣陵树，人老建康城。感月吟风多少事，如今老去无成。谁怜憔悴更凋零。试灯无意思，踏雪没心情。(试灯无意思，踏雪没心情一作：灯花空结蕊，离别共伤情),春
张先,宋代,青门引·春思,乍暖还轻冷。风雨晚来方定。庭轩寂寞近清明，残花中酒，又是去年病。楼头画角风吹醒。入夜重门静。那堪更被明月，隔墙送过秋千影。,春
晏几道,宋代,鹧鸪天·十里楼台倚翠微,十里楼台倚翠微。百花深处杜鹃啼。殷勤自与行人语，不似流莺取次飞。惊梦觉，弄晴时。声声只道不如归。天涯岂是无归意，争奈归期未可期。,春
岑参,唐代,山房春事二首,风恬日暖荡春光，戏蝶游蜂乱入房。数枝门柳低衣桁，一片山花落笔床。梁园日暮乱飞鸦，极目萧条三两家。庭树不知人去尽，春来还发旧时花。,春
李商隐,唐代,天涯,春日在天涯，天涯日又斜。莺啼如有泪，为湿最高花。,春
张栻,宋代,立春偶成,律回岁晚冰霜少，春到人间草木知。便觉眼前生意满，东风吹水绿参差。,春
元稹,唐代,桃花,桃花浅深处，似匀深浅妆。春风助肠断，吹落白衣裳。,春
黄庭坚,宋代,菩萨蛮·半烟半雨溪桥畔,半烟半雨溪桥畔，渔翁醉着无人唤。疏懒意何长，春风花草香。江山如有待，此意陶潜解。问我去何之，君行到自知。,春
冯延巳,五代,醉花间·晴雪小园春未到,晴雪小园春未到，池边梅自早。高树鹊衔巢，斜月明寒草。山川风景好，自古金陵道，少年看却老。相逢莫厌醉金杯，别离多，欢会少。,春
杜荀鹤,唐代,春宫怨,早被婵娟误，欲妆临镜慵。承恩不在貌，教妾若为容。风暖鸟声碎，日高花影重。年年越溪女，相忆采芙蓉。,春
丘逢甲,清代,春愁,春愁难遣强看山，往事惊心泪欲潸。四百万人同一哭，去年今日割台湾。,春
张敬忠,唐代,边词,五原春色旧来迟，二月垂杨未挂丝。(旧来迟一作：归来迟)即今河畔冰开日，正是长安花落时。,春
